Vardas5459         Pavarde5459  2  2  5  5  8  4  9  4  6  1  1  7 10  6  5  5 ; final points 5.00
Vardas1742         Pavarde1742  5  7  9  3  1  5  2  2  6  3  3  3  5 10  7  6 ; final points 5.49
Vardas2153         Pavarde2153  4 10 10  3  6  1  4  2  8  5  8  1  1  6  2  6 ; final points 5.49
Vardas2149         Pavarde2149  1  9  1  3  2  7  2 10  7  3 10  2  3  9  2  6 ; final points 5.49
Vardas5559         Pavarde5559  1  6  2  5  3  1  8  8  6  4  9  3  8  2  5  6 ; final points 5.49
Vardas8812         Pavarde8812  2  4  1  3  3  4  2  9 10  8  3  4  5 10  3  6 ; final points 5.49
Vardas1645         Pavarde1645  2  1 10  3  9 10  4  8  3  2  1  5  4  5  4  6 ; final points 5.49
Vardas2287         Pavarde2287  1  1  1  2  9  8  7 10  9  2  5  1  8  1  6  6 ; final points 5.49
Vardas8382         Pavarde8382  2  1  6  1  8  1  4 10 10 10  7  1  3  2  5  6 ; final points 5.49
Vardas5616         Pavarde5616  1  8  4  4  2  1  3  7  6  8  9  3  2  7  6  6 ; final points 5.49
Vardas2243         Pavarde2243  5  9  6  4  2  5  4  5  4  5  4  1  8  8  1  6 ; final points 5.49
Vardas6636         Pavarde6636  4  3  9  9  9 10  2  3  7  7  5  3  5  8 10  5 ; final points 5.51
Vardas759           Pavarde759  9 10  4  9  7  8  7  2  6  6  7  1  8  7  3  5 ; final points 5.51
Vardas736           Pavarde736 10  1  8  1  7  9  8  9  7  3  8  1  8  7  7  5 ; final points 5.51
Vardas1692         Pavarde1692  9  6  3 10 10  4 10  9  3  2  8  2  3  7  8  5 ; final points 5.51
Vardas4480         Pavarde4480  2 10  7  8  7  4 10 10  1  7  6  3  7  4  8  5 ; final points 5.51
Vardas6502         Pavarde6502  2  6 10  7  8  5  6  9  5  8  6  7  9  1  5  5 ; final points 5.51
Vardas5139         Pavarde5139  4  9  7 10  7 10  1  4  8  5 10  7  5  2  5  5 ; final points 5.51
Vardas1473         Pavarde1473  4 10  3  4  9  2 10  6  8  9  2  9  6  5  7  5 ; final points 5.51
Vardas8558         Pavarde8558 10  6  9  8 10  1  3  8  3  7  3  7  3  9  7  5 ; final points 5.51
Vardas1142         Pavarde1142  9  7  4  5  3  3  9  6  8  4 10  7  6  7  6  5 ; final points 5.51
Vardas4327         Pavarde4327  8  4  6  4  8  7  9  7  3  6  6  6 10  2  8  5 ; final points 5.51
Vardas266           Pavarde266  7 10  1  6 10  2  6  7  5  4  8  5  7  8  8  5 ; final points 5.51
Vardas145           Pavarde145  2  8  1  9  2 10  9  8 10  5  7  2  5  9  7  5 ; final points 5.51
Vardas4290         Pavarde4290  1  8  9  8 10  8  6  1  8  8  2 10  5  4  6  5 ; final points 5.51
Vardas5905         Pavarde5905  8  4  6  1 10  1  5  6  9  6  1  1  2  9  3  6 ; final points 5.52
Vardas2966         Pavarde2966  3  4  1  9  2  7  9  8  9  1  1  5  6  4  3  6 ; final points 5.52
Vardas6890         Pavarde6890  1  8  5  2  6  1  5  7  9  3  4  6  3  7  5  6 ; final points 5.52
Vardas8667         Pavarde8667  6  3  4  5  9  2  5  2 10  1  5  6  1 10  3  6 ; final points 5.52
Vardas8512         Pavarde8512 10  1 10  4  6  3  8  3  3  2  1  3  7  1 10  6 ; final points 5.52
Vardas2469         Pavarde2469  1  1  6  9  5  2  2  5  7 10  5  1 10  1  7  6 ; final points 5.52
Vardas4086         Pavarde4086  7  1  9  4  3  6  7  5 10  4  7  1  3  1  4  6 ; final points 5.52
Vardas8423         Pavarde8423  2  4  4  9  3  1  3  8  1  8  6  6  6  9  2  6 ; final points 5.52
Vardas9997         Pavarde9997  5  8  6  5  4  1  9  5  4  2  8  4  4  2  5  6 ; final points 5.52
Vardas840           Pavarde840  4  3  2  3  9 10  2  4  1  5  8  5  4  9  3  6 ; final points 5.52
Vardas4151         Pavarde4151 10  1  4  4  6  2  6  5  6  5  1  2  7  8  5  6 ; final points 5.52
Vardas2102         Pavarde2102  4  3  5  9  5  7  1  7  4  2  2  4  9  3  7  6 ; final points 5.52
Vardas2049         Pavarde2049  2  1  8  2  1  7  5  8  4  1  7 10  6  1  9  6 ; final points 5.52
Vardas2008         Pavarde2008  3  2  6  2  6  4  5  3  3  9  7  7  2  3 10  6 ; final points 5.52
Vardas2531         Pavarde2531  3  5  6  4  5  8  1  7  2  2  4  9  2  5  9  6 ; final points 5.52
Vardas1379         Pavarde1379  8 10  8  8  3  2  9  3  1  2  1  8  1  6  2  6 ; final points 5.52
Vardas1319         Pavarde1319  9  6  4  3  4  6  1  3  1  7 10  3  3  7  5  6 ; final points 5.52
Vardas9159         Pavarde9159  2  3  2 10  3  4  3  4  4  9 10  5  5  7  1  6 ; final points 5.52
Vardas9455         Pavarde9455  6  2 10 10  7  1 10  3  7  6  1  1  1  5  2  6 ; final points 5.52
Vardas4385         Pavarde4385  3  3  2  1  6  6  9  4  8  6  5  1  2  6 10  6 ; final points 5.52
Vardas3426         Pavarde3426  7 10  2  9  7  7  1  1  9  3  4  3  6  1  2  6 ; final points 5.52
Vardas4775         Pavarde4775  7  5  5  2  3  1  8  5  9  5  7  3  4  5  3  6 ; final points 5.52
Vardas4344         Pavarde4344 10  5  4  3  5  1  5  5  3 10  3  5  4  4  5  6 ; final points 5.52
Vardas5374         Pavarde5374  3  7  6  8  5  2  9  6  1  9  1  1  2  5  7  6 ; final points 5.52
Vardas9628         Pavarde9628  2  2 10  5  3  5  7  6  4  1  1  8  4  7  7  6 ; final points 5.52
Vardas6114         Pavarde6114  7  6  5  9  5  5  1  6  7  6  1  3  5  3  3  6 ; final points 5.52
Vardas4974         Pavarde4974  3  3  6  9  5  3  7  2  7  6  3  3 10  2  3  6 ; final points 5.52
Vardas4255         Pavarde4255  3  3 10  1  6  1  7  9  5  2  6 10  3  1  5  6 ; final points 5.52
Vardas5567         Pavarde5567  9  4  9  3  1  5  8  4  4  5  6  1  2 10  1  6 ; final points 5.52
Vardas4181         Pavarde4181  5  9  4  3  2  7  5 10  7  6  5 10  9  8  5  5 ; final points 5.53
Vardas5923         Pavarde5923  9  8  4  7  6 10  1  2  9  8  5  2 10 10  4  5 ; final points 5.53
Vardas3456         Pavarde3456 10  6  9  3  9  6  6  1 10  7  9  4  5  1  9  5 ; final points 5.53
Vardas1903         Pavarde1903  4  9  2  7  6 10  4  6  6  5  7  8 10  1 10  5 ; final points 5.53
Vardas5072         Pavarde5072  9  6  6  2  3  7  8  7  5  9  5  7  5  8  8  5 ; final points 5.53
Vardas4300         Pavarde4300  9  5  9  9  6  4  7  4  8  3  5  6  9  9  2  5 ; final points 5.53
Vardas9140         Pavarde9140  6  8  7 10  8  3 10  5  6  4 10  8  1  4  5  5 ; final points 5.53
Vardas2557         Pavarde2557  4  2  9  9  2  9  6  6 10  9  2  8  3  9  7  5 ; final points 5.53
Vardas762           Pavarde762  3  6  8  6 10  2  8  6  7  7  7  6 10  8  1  5 ; final points 5.53
Vardas1551         Pavarde1551  4  3  9  9  9  9  6  4  1  8  2  9  4  8 10  5 ; final points 5.53
Vardas5088         Pavarde5088  5  4 10  2  7  2  5  6  7  9 10  8  6  5  9  5 ; final points 5.53
Vardas5383         Pavarde5383  4  8  4  5 10 10  7  9  6  7  8  7  3  5  2  5 ; final points 5.53
Vardas6241         Pavarde6241  8  7  9  3  7  5  1  9  3  3  3 10  8 10  9  5 ; final points 5.53
Vardas541           Pavarde541  9  5  7  9  3  4  7  7  7  2  9  1  6  9 10  5 ; final points 5.53
Vardas7813         Pavarde7813  1  6  8  5  5  6  1  9  7  3  8 10  8 10  8  5 ; final points 5.53
Vardas4853         Pavarde4853  9  3  7  4  5  3  7  1  8  7  7  7 10  7 10  5 ; final points 5.53
Vardas4432         Pavarde4432  9  6 10  4  7  7  7  4  1  9 10  9  3  5  4  5 ; final points 5.53
Vardas8515         Pavarde8515  6 10 10  3  3  6  6  9  1  5  5  9  8  4 10  5 ; final points 5.53
Vardas3386         Pavarde3386  4 10  4  5  2  7  4 10  7 10  6  7  5  9  5  5 ; final points 5.53
Vardas2712         Pavarde2712  5  2  6  9 10  4  8  9  8 10  1  3  3  8  9  5 ; final points 5.53
Vardas4322         Pavarde4322 10  7  1  9  5  7  8  5  6  8  4 10  5  4  6  5 ; final points 5.53
Vardas8825         Pavarde8825  2  5  7  7  4  9  9 10  5  3  7  1 10  6 10  5 ; final points 5.53
Vardas2537         Pavarde2537  6  9  5  8  5  4 10  9  6  9  4  1  5  9  5  5 ; final points 5.53
Vardas9826         Pavarde9826  4 10 10  3  2  9  5  8  3  9  5  6 10  8  3  5 ; final points 5.53
Vardas616           Pavarde616  2  5  9  4  5  9  9  1  9  6  1  3  3  2  5  6 ; final points 5.55
Vardas6794         Pavarde6794  2  4  5  5  6  9  6  5  5  4  8  5  2  5  2  6 ; final points 5.55
Vardas6081         Pavarde6081  9  7  7  8  4  1  9  3  8  4  2  4  5  1  1  6 ; final points 5.55
Vardas8206         Pavarde8206 10  9  6  6  5  6  2  8  7  6  1  1  3  1  2  6 ; final points 5.55
Vardas887           Pavarde887  4  7  2  5  2  5  7  7 10  3  6  4  6  2  3  6 ; final points 5.55
Vardas341           Pavarde341  7  3  4  8  3  1  8  7  2 10  8  1  6  4  1  6 ; final points 5.55
Vardas4858         Pavarde4858  6  3  1  7  4  8  3  5  6  9  7  5  1  7  1  6 ; final points 5.55
Vardas1537         Pavarde1537  3  6  3  9  1  2  7  8  5  4  4  3  4  5  9  6 ; final points 5.55
Vardas1662         Pavarde1662  5  5 10  3  5  7  3  1  1  3  4 10  2  9  5  6 ; final points 5.55
Vardas3111         Pavarde3111  4  3  3  6  5  4 10  6  8  4  4  6  3  5  2  6 ; final points 5.55
Vardas674           Pavarde674 10  9  5  4  3  9  3  3  7  1  3  2  3  6  5  6 ; final points 5.55
Vardas2740         Pavarde2740  7  9  4  6  5  3  1  7  2 10  1 10  1  2  5  6 ; final points 5.55
Vardas3675         Pavarde3675  5  6  6  4  4  2  5  2  1  7  4  8  6  9  4  6 ; final points 5.55
Vardas1911         Pavarde1911  1  7  7  1 10  3  6  3  7  4  3  6  6  8  1  6 ; final points 5.55
Vardas313           Pavarde313  2  7  1  2  2  9  3  8  7  4  7  8  4  2  7  6 ; final points 5.55
Vardas5670         Pavarde5670  9  3  3  9  5  7  3  4  5  2  5  1  2  9  6  6 ; final points 5.55
Vardas3228         Pavarde3228  4  8  7  1  1  7  2  2  3  4  9  8  4  3 10  6 ; final points 5.55
Vardas1791         Pavarde1791  4  3  4  1  2  4  1  4  6  8  8  5  9  6  8  6 ; final points 5.55
Vardas620           Pavarde620  5 10  3  4 10  4  5  8 10  1  2  1  1  3  6  6 ; final points 5.55
Vardas4991         Pavarde4991  1  1 10  9  2  1  2  9  5  3  3  7 10  6  4  6 ; final points 5.55
Vardas4792         Pavarde4792  7  4  7  5  4  1  9  4  9  2  3  1  5  7  5  6 ; final points 5.55
Vardas3647         Pavarde3647  7  3  2  6  2  5  7  4  1  7  2 10  8  1  8  6 ; final points 5.55
Vardas4098         Pavarde4098  1  1  9 10  8  8  1  8  5  2  8  1  2  6  3  6 ; final points 5.55
Vardas1022         Pavarde1022  2  7  5  1  6  7  6  9  1 10  1  5  1 10  2  6 ; final points 5.55
Vardas608           Pavarde608  5  5  4  8  6  6  1  6  2  4  1  8  8  7  2  6 ; final points 5.55
Vardas3465         Pavarde3465  9  4  6  4  2  1  6  6  2  4  8  5  7  3  6  6 ; final points 5.55
Vardas1699         Pavarde1699  5  6  8  6  6  6  4  1  1  5  6  6  5  6  2  6 ; final points 5.55
Vardas1887         Pavarde1887  5  3  1  7  4  5  7  1  3 10  2  7  7  4  7  6 ; final points 5.55
Vardas4518         Pavarde4518  5  9  9  8  8  9  4  5  5  1  5  4  4 10 10  5 ; final points 5.56
Vardas8815         Pavarde8815  3  2  1 10 10  2 10  8  4  4  7  6 10 10  9  5 ; final points 5.56
Vardas5451         Pavarde5451  9  8  2  4  7  4  4  7  8  5  6 10  9  4  9  5 ; final points 5.56
Vardas1083         Pavarde1083  7  4  6  1  1  9  9 10  7  9  6  5  9  6  7  5 ; final points 5.56
Vardas1961         Pavarde1961  3  5  6  4  5  9  9  1  9 10  5 10  8  8  4  5 ; final points 5.56
Vardas6846         Pavarde6846  6  9  9  9  8  8  1 10  2  9  7  7  3  6  2  5 ; final points 5.56
Vardas8544         Pavarde8544  7 10  9  7  3  2  6  9 10  4  2  9  4  7  7  5 ; final points 5.56
Vardas8197         Pavarde8197  5 10  6  8  9  6  9  7  5 10  2  8  7  2  2  5 ; final points 5.56
Vardas6824         Pavarde6824  5  5  7 10  2  6 10  7  7  7  7  7  3  4  9  5 ; final points 5.56
Vardas4210         Pavarde4210  8  9  8  7  3  1 10  9 10  2  8  4  6  5  6  5 ; final points 5.56
Vardas167           Pavarde167 10  8  7  6  9  6  9  4  4  3  6  3  3  8 10  5 ; final points 5.56
Vardas2613         Pavarde2613  6  7  9  1  6  9  2  8  2  6 10 10  6  6  8  5 ; final points 5.56
Vardas7438         Pavarde7438  4  9  1  6  7  6  1  5  8 10  6 10  7  7  9  5 ; final points 5.56
Vardas9771         Pavarde9771  5  5  1  8 10  8 10  2  1  9  8  9 10  3  7  5 ; final points 5.56
Vardas1087         Pavarde1087  7  7  4  9  7  7  2  7  7  4 10  5  5  7  8  5 ; final points 5.56
Vardas2282         Pavarde2282  4  9  3  7  5  9  6  7  5  9  4  6  5  9  8  5 ; final points 5.56
Vardas1084         Pavarde1084 10  7  3  8  3  5  1  8  8  5  6 10  7 10  5  5 ; final points 5.56
Vardas4973         Pavarde4973  4  7  6  1  4  3  7  5  4  6  2  8  6  1 10  6 ; final points 5.57
Vardas2592         Pavarde2592  3  2  2  6  3  3  7 10  7  1  9  1  5  9  6  6 ; final points 5.57
Vardas2422         Pavarde2422  3  4  6  5  6  2  5  4 10  5  5 10  1  6  2  6 ; final points 5.57
Vardas2959         Pavarde2959  2  5  8  2  1  6  5  3  5  4  3 10  6  4 10  6 ; final points 5.57
Vardas5586         Pavarde5586  4 10 10  6  2  6 10  1  6  2  7  6  1  1  2  6 ; final points 5.57
Vardas5725         Pavarde5725  5 10  2  2  1  1  1  5  9 10  6  4  3 10  5  6 ; final points 5.57
Vardas8811         Pavarde8811  7  5  3  1  8  9  9  1  6  3  6  2 10  2  2  6 ; final points 5.57
Vardas1809         Pavarde1809  7  8  6  2  2  5  6  2  2  8  9  2  2  6  7  6 ; final points 5.57
Vardas5769         Pavarde5769  5  4  1 10  1  1  8  6  6  7  5  7  4  3  6  6 ; final points 5.57
Vardas3051         Pavarde3051 10  6  8  2  7  7  1  3  2  3  9  7  5  3  1  6 ; final points 5.57
Vardas2449         Pavarde2449  1  7 10  4  4  3  5  9  6  5  1  6  1  9  3  6 ; final points 5.57
Vardas9788         Pavarde9788  1  7  5  1  6  7  3  4  4  8  5  2 10  4  7  6 ; final points 5.57
Vardas6252         Pavarde6252  3  1  3  3  2  8 10  6  6  2  8  6  3  3 10  6 ; final points 5.57
Vardas9176         Pavarde9176  3  9  7  5  1  4  1  6  7  6  5  3  5  6  6  6 ; final points 5.57
Vardas2884         Pavarde2884 10  2  8  7  7  1  2  8  3  1  9  1  7  1  7  6 ; final points 5.57
Vardas1341         Pavarde1341  7  1  8  3  1  4  6  2  1  9  2  9  2 10  9  6 ; final points 5.57
Vardas2335         Pavarde2335  7  7  2  5  1  7  6 10  4  2  9  5  5  3  1  6 ; final points 5.57
Vardas9599         Pavarde9599  2  7  9  2 10  6  7  1  1 10  4  2  3  6  4  6 ; final points 5.57
Vardas6012         Pavarde6012  3  2  7  5  1  9  5 10  7  5  1  4  1  7  7  6 ; final points 5.57
Vardas7971         Pavarde7971  5  7  5  4  2  9  1  5  5  1 10  4 10  4  2  6 ; final points 5.57
Vardas1774         Pavarde1774  5  6  9  6  3  2  1  2  8  2  1 10  6  4  9  6 ; final points 5.57
Vardas2424         Pavarde2424  1  3  7  4 10  2  4  9  4  9  2  4  3  8  4  6 ; final points 5.57
Vardas8877         Pavarde8877  6  1  4  6  8  8  2  3 10  5  2  3  7  8  1  6 ; final points 5.57
Vardas4986         Pavarde4986  1  9  2  8  6 10  3  3  5  1  1  6  2  8  9  6 ; final points 5.57
Vardas6810         Pavarde6810  7  3  1  6 10  9  6 10  1  1  5  2  3  7  3  6 ; final points 5.57
Vardas3352         Pavarde3352  6 10  4  9  4  7  6  3  6  2  1  5  1  3  7  6 ; final points 5.57
Vardas4908         Pavarde4908  5  4  9  4  5  4  4  1 10  1  6  2  8  1 10  6 ; final points 5.57
Vardas5048         Pavarde5048  2  7  9  5  6  4  1  6  1  5  9  2  7  2  8  6 ; final points 5.57
Vardas5370         Pavarde5370  2  2  6  7  2  7  2  3  5  8  8  8  3  9  2  6 ; final points 5.57
Vardas905           Pavarde905  6  9 10  8  8  9  7  8  9 10  5  7 10  5  8  4 ; final points 5.57
Vardas8199         Pavarde8199  8  4  5  5  8  4  3  6  7  4  1  6  4  2  7  6 ; final points 5.57
Vardas5706         Pavarde5706  3  2  3  3  1  4  8  5  3  1 10  9  8  4 10  6 ; final points 5.57
Vardas2624         Pavarde2624 10  1  6  9  4  4  3  3  2 10  4  6  2  4  6  6 ; final points 5.57
Vardas4473         Pavarde4473  6  6  2  1  7  5  3  6  5 10  5  4  2  5  7  6 ; final points 5.57
Vardas8751         Pavarde8751  4  8  7  4  7  2  1  2  2 10  8 10  2  2  5  6 ; final points 5.57
Vardas7489         Pavarde7489 10  3  4  4  5 10  7  6  2  4  7  2  6  3  1  6 ; final points 5.57
Vardas4626         Pavarde4626  2  4  7  3  7  3  6  9 10 10 10  7  3  9  7  5 ; final points 5.59
Vardas6287         Pavarde6287  4  2  6  9  8  5  5  8  7 10  5  4  8  7  9  5 ; final points 5.59
Vardas1440         Pavarde1440  5  9 10  5 10 10  1  6  7 10 10  1  4  8  1  5 ; final points 5.59
Vardas6814         Pavarde6814  3  2  8  8  5  3  8  5  9  5  7 10  8 10  6  5 ; final points 5.59
Vardas6441         Pavarde6441  3  8 10  4  3  6  9  7  9 10  4  7  3  6  8  5 ; final points 5.59
Vardas3               Pavarde3  8  3  2  7  7  9  5 10  9  9 10  4  3  3  8  5 ; final points 5.59
Vardas8200         Pavarde8200  2  2  7  4  1  4  3  1  1  2  1  6  2  9  7  7 ; final points 5.59
Vardas9635         Pavarde9635  9  3  8  5  9  6  5  9  4  8  9  6  4 10  2  5 ; final points 5.59
Vardas745           Pavarde745 10  8 10  1  9  8  9  6 10  7  9  4  1  2  3  5 ; final points 5.59
Vardas9702         Pavarde9702 10 10  6 10  4  5  5  1  4  5  6  9  4  8 10  5 ; final points 5.59
Vardas3359         Pavarde3359  8  5  1  3  1  8  6  2  6  3  1 10  7  5  9  6 ; final points 5.60
Vardas8967         Pavarde8967  5  1  1  8  7  6  1  6  9  4  5  1  7  5  9  6 ; final points 5.60
Vardas3616         Pavarde3616  9 10  1  3  9  4  5  3 10  2  7  2  1  4  5  6 ; final points 5.60
Vardas3078         Pavarde3078  4  5  8  7  6  7  8  9  1  2  9  4  1  1  3  6 ; final points 5.60
Vardas3500         Pavarde3500  8  2  2  7  7  8  1  6 10  6  4  5  1  4  4  6 ; final points 5.60
Vardas54             Pavarde54  9  5  3 10  2  1  5  7  4  7  5  5  7  4  1  6 ; final points 5.60
Vardas8837         Pavarde8837  7  2  7  1  7  2  4  3  8  3  7  2  5  7 10  6 ; final points 5.60
Vardas655           Pavarde655 10  6  5  7  4  1  6  4  4  2  4  5  5  4  8  6 ; final points 5.60
Vardas4514         Pavarde4514  3  4 10  5  9  2 10  4  7  1 10  1  3  5  1  6 ; final points 5.60
Vardas3521         Pavarde3521  7  2  3  8  6  3  8  3  9  3 10  1  6  1  5  6 ; final points 5.60
Vardas5441         Pavarde5441  7  9  4  9  6  2  7  7  4  2  3  2  3  2  8  6 ; final points 5.60
Vardas5439         Pavarde5439  3  5  1  4  8  2  3  6  8  4  5  8  4  6  8  6 ; final points 5.60
Vardas7757         Pavarde7757  1  8  1  1 10  9  8  1  1  1  5 10 10  2  7  6 ; final points 5.60
Vardas2774         Pavarde2774 10  3  6 10  3 10  5  2  5  2  6  5  3  3  2  6 ; final points 5.60
Vardas3991         Pavarde3991 10  6  7  7 10  1  1  2  2  5 10  3  7  1  3  6 ; final points 5.60
Vardas9616         Pavarde9616  7  2  3  4  5  4  4  2  5  8  3  6  8  6  8  6 ; final points 5.60
Vardas7205         Pavarde7205  2  8  2  5  5  9  7  1  3  7  9  6  2  7  2  6 ; final points 5.60
Vardas990           Pavarde990  4  2  1  7  8  9  5  7  4  5  1  1  8  8  5  6 ; final points 5.60
Vardas9945         Pavarde9945  4 10  9  1  2  8  3  8  2  3  2 10  5  4  4  6 ; final points 5.60
Vardas3763         Pavarde3763  7  2  7  8  7  9  1  4  4  6  5  2  5  3  5  6 ; final points 5.60
Vardas3362         Pavarde3362  7  2  7 10  2  3  9  1  1  5  3  5 10  9  1  6 ; final points 5.60
Vardas3048         Pavarde3048  7  5  6  3  1  3  7  7  4  7  8  5  6  5  1  6 ; final points 5.60
Vardas931           Pavarde931  9  4  9  6  7  4  2  1  7  6  3  3  6  7  1  6 ; final points 5.60
Vardas2416         Pavarde2416  6  4  3  6  7  1  5  7  8  3  8  4  5  7  1  6 ; final points 5.60
Vardas368           Pavarde368  1  8  5  5  6  4  6  1  8  6  3  4  8  7  3  6 ; final points 5.60
Vardas6593         Pavarde6593  8  9  5  1  4  1  5  1  3  3  4  9  8  4 10  6 ; final points 5.60
Vardas1404         Pavarde1404  8  6  4 10  8  3  5  8  9 10  9  6  4  3  5  5 ; final points 5.61
Vardas4035         Pavarde4035  8  9 10  8  3  8  2  7  9  6  6  4  5  9  4  5 ; final points 5.61
Vardas3701         Pavarde3701  6  4  9  6  7  3  6  1 10  3  4 10 10  9 10  5 ; final points 5.61
Vardas5404         Pavarde5404  9  9  9  7 10  4  7  2  7  7  4  1  4  9  9  5 ; final points 5.61
Vardas1997         Pavarde1997  9  7  4  8  7  7  9  7  9  5  1 10  5  1  9  5 ; final points 5.61
Vardas7987         Pavarde7987  2  3 10  8  6  8  8  9  8  9  5 10  2  5  5  5 ; final points 5.61
Vardas5835         Pavarde5835  9  2 10  4  7  9 10  5  1  5  6  5 10  7  8  5 ; final points 5.61
